0.0	2.5806451612903225
45.33	0.8113391984359726
0.06	2.5757575757575757
0.09	2.5757575757575757
0.12	2.5757575757575757
0.15	2.5757575757575757
0.18	2.5806451612903225
0.21	2.5757575757575757
0.24	2.5806451612903225
0.27	2.5806451612903225
0.3	2.5757575757575757
0.32999999999999996	2.5757575757575757
0.36	2.5806451612903225
0.39	2.5757575757575757
0.42	2.5757575757575757
0.44999999999999996	2.5757575757575757
0.48	2.5757575757575757
0.51	2.5757575757575757
0.54	2.5806451612903225
0.57	2.5806451612903225
0.6	2.5757575757575757
0.63	2.5757575757575757
0.6599999999999999	2.5757575757575757
0.69	2.5757575757575757
0.72	2.5855327468230693
0.75	2.5757575757575757
0.78	2.5757575757575757
0.8099999999999999	2.5806451612903225
0.84	2.5806451612903225
0.87	2.5806451612903225
0.8999999999999999	2.5806451612903225
0.9299999999999999	2.5806451612903225
0.96	2.5757575757575757
0.99	2.5757575757575757
1.02	2.5806451612903225
1.05	2.5806451612903225
1.08	2.5806451612903225
1.1099999999999999	2.5757575757575757
1.14	2.5757575757575757
1.17	2.5757575757575757
1.2	2.5806451612903225
1.23	2.5806451612903225
1.26	2.5806451612903225
1.29	2.5757575757575757
1.3199999999999998	2.5757575757575757
1.3499999999999999	2.5806451612903225
1.38	2.5806451612903225
1.41	2.590420332355816
1.44	2.595307917888563
1.47	2.595307917888563
1.5	2.4926686217008798
1.53	2.60019550342131
1.56	2.5464320625610948
1.5899999999999999	2.487781036168133
1.6199999999999999	2.3949169110459434
1.65	2.145650048875855
1.68	2.1652003910068425
1.71	2.0527859237536656
1.74	1.906158357771261
1.77	1.7741935483870968
1.7999999999999998	1.632453567937439
1.8299999999999998	1.5640273704789833
1.8599999999999999	1.4467253176930597
1.89	1.3343108504398826
1.92	1.2316715542521994
1.95	1.104594330400782
1.98	0.9628543499511242
2.01	0.8162267839687195
2.04	0.6891495601173021
2.07	0.5327468230694037
2.1	0.3519061583577713
2.13	0.22482893450635386
2.16	0.18084066471163246
2.19	0.14173998044965788
2.2199999999999998	0.11730205278592376
2.25	0.10263929618768329
2.28	0.09286412512218964
2.31	0.09286412512218964
2.34	0.08797653958944282
2.37	0.0635386119257087
2.4	0.0635386119257087
2.4299999999999997	0.039100684261974585
2.46	0.03421309872922776
2.4899999999999998	0.01466275659824047
2.52	0.01466275659824047
2.55	0.009775171065493646
2.58	0.01466275659824047
2.61	0.02932551319648094
2.6399999999999997	0.019550342130987292
2.67	0.009775171065493646
2.6999999999999997	0.009775171065493646
2.73	0.01466275659824047
2.76	0.01466275659824047
2.79	0.024437927663734114
2.82	0.024437927663734114
2.85	0.02932551319648094
2.88	0.009775171065493646
2.9099999999999997	0.01466275659824047
2.94	0.019550342130987292
2.9699999999999998	0.01466275659824047
3.0	0.009775171065493646
3.03	0.01466275659824047
3.06	0.019550342130987292
3.09	0.04398826979472141
3.12	0.04887585532746823
3.15	0.06842619745845552
3.1799999999999997	0.07820136852394917
3.21	0.10263929618768329
3.2399999999999998	0.10752688172043011
3.27	0.12218963831867058
3.3	0.15151515151515152
3.33	0.19550342130987292
3.36	0.30791788856304986
3.3899999999999997	0.6060606060606061
3.42	0.8602150537634409
3.4499999999999997	1.1534701857282503
3.48	1.4271749755620724
3.51	1.7253176930596286
3.54	2.1114369501466275
3.57	2.346041055718475
3.5999999999999996	2.6881720430107525
3.63	2.9374389051808407
3.6599999999999997	3.167155425219941
3.69	3.3528836754643208
3.7199999999999998	3.5288367546432062
3.75	3.563049853372434
3.78	3.4652981427174976
3.81	3.3284457478005867
3.84	3.0498533724340176
3.8699999999999997	2.927663734115347
3.9	2.624633431085044
3.9299999999999997	2.2873900293255134
3.96	1.9696969696969697
3.9899999999999998	1.6813294232649072
4.02	1.436950146627566
4.05	1.3147605083088953
4.08	1.3587487781036167
4.109999999999999	1.6080156402737047
4.14	1.9403714565004888
4.17	2.4389051808406648
4.2	2.790811339198436
4.2299999999999995	3.059628543499511
4.26	3.0987292277614857
4.29	3.113391984359726
4.32	2.732160312805474
4.35	2.3704789833822093
4.38	2.1065493646138806
4.41	1.8523949169110459
4.4399999999999995	1.6177908113391983
4.47	1.4613880742913001
4.5	1.3880742913000979
4.53	1.490713587487781
4.56	1.686217008797654
4.59	2.067448680351906
4.62	2.39980449657869
4.6499999999999995	2.60019550342131
4.68	2.570869990224829
4.71	2.4682306940371457
4.74	2.1652003910068425
4.77	1.8914956011730206
4.8	1.7253176930596286
4.83	1.5591397849462365
4.859999999999999	1.5249266862170088
4.89	1.4076246334310851
4.92	1.4565004887585533
4.95	1.6471163245356795
4.9799999999999995	1.906158357771261
5.01	2.209188660801564
5.04	2.3167155425219943
5.069999999999999	2.409579667644184
5.1	2.5268817204301075
5.13	2.3362658846529816
5.16	2.043010752688172
5.1899999999999995	1.632453567937439
5.22	1.5786901270772238
5.25	1.4809384164222874
5.279999999999999	1.4027370478983383
5.31	1.3391984359726294
5.34	1.2805474095796676
5.37	1.2121212121212122
5.3999999999999995	1.1143695014662756
5.43	1.0068426197458455
5.46	0.967741935483871
5.49	0.8602150537634409
5.52	0.83088954056696
5.55	0.8260019550342131
5.58	0.9628543499511242
5.609999999999999	1.1436950146627567
5.64	1.412512218963832
5.67	1.739980449657869
5.7	1.964809384164223
5.7299999999999995	2.2776148582600197
5.76	2.5464320625610948
5.79	2.7614858260019552
5.819999999999999	2.9227761485826003
5.85	3.0547409579667644
5.88	3.1280547409579667
5.91	2.9472140762463344
5.9399999999999995	3.035190615835777
5.97	2.932551319648094
