0.0	0
11.04	0
0.06	0
0.09	0
0.12	0
0.15	0
0.18	0
0.21	0
0.24	0
0.27	0
0.3	0
0.32999999999999996	0
0.36	0
0.39	0
0.42	0
0.44999999999999996	0
0.48	0
0.51	0
0.54	0
0.57	0
0.6	0
0.63	0
0.6599999999999999	0
0.69	0
0.72	0
0.75	0
0.78	0
0.8099999999999999	0
0.84	0
0.87	0
0.8999999999999999	0
0.9299999999999999	0
0.96	0
0.99	0
1.02	0
1.05	0
1.08	0
1.1099999999999999	0
1.14	0
1.17	0
1.2	0
1.23	0
1.26	0
1.29	0
1.3199999999999998	0
1.3499999999999999	0
1.38	0
1.41	0
1.44	0
1.47	0
1.5	0
1.53	0
1.56	0
1.5899999999999999	0
1.6199999999999999	0
1.65	0
1.68	0
1.71	0
1.74	0
1.77	0
1.7999999999999998	0
1.8299999999999998	0
1.8599999999999999	0
1.89	0
1.92	0
1.95	0
1.98	0
2.01	0
2.04	0
2.07	0
2.1	0
2.13	0
2.16	0
2.19	0
2.2199999999999998	0
2.25	0
2.28	0
2.31	0
2.34	0
2.37	0
2.4	0
2.4299999999999997	0
2.46	0
2.4899999999999998	0
2.52	0
2.55	0
2.58	0
2.61	0
2.6399999999999997	0
2.67	0
2.6999999999999997	0
2.73	0
2.76	0
2.79	0
2.82	0
2.85	0
2.88	0
2.9099999999999997	0
2.94	0
2.9699999999999998	0
3.0	0
3.03	0
3.06	0
3.09	0
3.12	0
3.15	0
3.1799999999999997	0
3.21	0
3.2399999999999998	0
3.27	0
3.3	0
3.33	0
3.36	0
3.3899999999999997	0
3.42	0
3.4499999999999997	0
3.48	0
3.51	0
3.54	0
3.57	0
3.5999999999999996	0
3.63	0
3.6599999999999997	0
3.69	0
3.7199999999999998	0
3.75	0
3.78	0
3.81	0
3.84	5
3.8699999999999997	5
3.9	5
3.9299999999999997	5
3.96	5
3.9899999999999998	5
4.02	5
4.05	5
4.08	5
4.109999999999999	5
4.14	5
4.17	5
4.2	5
4.2299999999999995	5
4.26	5
4.29	5
4.32	5
4.35	5
4.38	5
4.41	5
4.4399999999999995	5
4.47	5
4.5	5
4.53	5
4.56	5
4.59	5
4.62	5
4.6499999999999995	5
4.68	5
4.71	5
4.74	5
4.77	5
4.8	5
4.83	5
4.859999999999999	5
4.89	5
4.92	5
4.95	5
4.9799999999999995	5
5.01	5
5.04	5
5.069999999999999	5
5.1	5
5.13	5
5.16	5
5.1899999999999995	5
5.22	5
5.25	5
5.279999999999999	5
5.31	5
5.34	5
5.37	5
5.3999999999999995	5
5.43	5
5.46	5
5.49	5
5.52	5
5.55	5
5.58	0
5.609999999999999	0
5.64	0
5.67	0
5.7	0
5.7299999999999995	0
5.76	0
5.79	0
5.819999999999999	0
5.85	0
5.88	0
5.91	0
5.9399999999999995	0
5.97	0
